1/20/2015 12:30:38 PM, 6, , Pre-Primaria, 1, 3, 16, 3, 0, 25, 0, Nao
1/20/2015 12:35:51 PM, 6, Masculino, Pre-Primaria, 0, 3, 15, 3, 0, 30, 0, Nao
1/20/2015 5:30:04 PM, 8, Feminino, Primeiro Ano, 2, 3, 16, 3, 0, 20, 0, Nao
1/21/2015 2:07:08 PM, 0, , , 0, 3, 26, 3, 0, 30, 0, Nao
1/22/2015 2:02:15 PM, 0, , , 0, 3, 18, 3, 0, 30, 0, Nao
1/22/2015 2:02:15 PM, 0, , , 0, 3, 33, 3, 1, 60, 0, Nao
1/22/2015 3:26:17 PM, 0, , , 0, 3, 21, 3, 0, 30, 0, Nao
1/22/2015 3:27:19 PM, 6, Feminino, Primeiro Ano, 1, 3, 18, 3, 0, 25, 0, Nao
1/23/2015 11:28:14 AM, 6, , Pre-Primaria, 0, 3, 25, 3, 0, 30, 0, Nao
